"Alpha","Lambda","Evaluation_1","Evaluation_2","Evaluation_3","Evaluation_4","Evaluation_5","Evaluation_6","Evaluation_7","Evaluation_8","Evaluation_9","Evaluation_10","Evaluation_11","Evaluation_12","Evaluation_13","Evaluation_14","Evaluation_15","Evaluation_16","Evaluation_17","Evaluation_18","Evaluation_19","Evaluation_20","Evaluation_21","Evaluation_22","Evaluation_23","Evaluation_24","Evaluation_25","Evaluation_26","Evaluation_27","Evaluation_28","Evaluation_29","Evaluation_30","Evaluation_31","Evaluation_32","Evaluation_33","Evaluation_34","Evaluation_35","Evaluation_36","Evaluation_37","Evaluation_38","Evaluation_39","Evaluation_40","Evaluation_41","Evaluation_42","Evaluation_43","Evaluation_44","Evaluation_45","Evaluation_46","Evaluation_47","Evaluation_48","Evaluation_49","Evaluation_50"
0.3,0.163334014368034,0.85,0.7,1,0.92,0.9,0.88,1,0.7,0.7,0.95,0.85,0.9,0.8,0.95,1,0.75,0.92,0.92,0.8125,0.84,1,0.96,0.875,0.84,1,0.8,0.9,0.84,1,0.85,0.84,0.75,0.95,1,1,0.68,0.85,0.8,0.95,0.9375,0.8,0.65,1,1,1,0.7,0.8125,1,0.92,0.76
0.3,0.148823870698984,0.9,0.7,1,0.92,0.9,0.92,1,0.7,0.75,0.9,0.85,0.95,0.8,0.95,1,0.75,0.92,0.96,0.8125,0.88,1,0.96,0.9375,0.84,1,0.8,0.9,0.84,1,0.85,0.84,0.75,0.95,1,1,0.68,0.85,0.8,0.95,0.9375,0.8,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.3,0.135602768201862,0.9,0.7,1,0.92,0.9,0.92,1,0.7,0.75,0.9,0.85,0.95,0.8,0.95,1,0.75,0.92,0.96,0.8125,0.88,1,0.96,0.9375,0.84,0.95,0.8,0.9,0.8,1,0.85,0.8,0.75,0.95,1,1,0.68,0.85,0.8,0.95,1,0.84,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.3,0.123556192011698,0.9,0.7,1,0.92,0.9,0.96,1,0.7,0.75,0.9,0.85,0.95,0.8,0.95,1,0.75,0.88,0.96,0.8125,0.88,0.9,0.96,0.9375,0.84,0.95,0.85,0.9,0.8,1,0.85,0.8,0.75,0.95,0.96,1,0.68,0.85,0.8,0.95,1,0.84,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.3,0.112579800448514,0.9,0.7,1,0.92,0.9,0.96,1,0.8,0.75,0.9,0.85,0.95,0.8,0.95,1,0.75,0.88,0.96,0.8125,0.88,0.9,0.96,1,0.84,0.95,0.85,0.9,0.8,1,0.85,0.8,0.8,0.95,0.96,1,0.68,0.85,0.8,0.95,1,0.84,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.3,0.102578521259599,0.9,0.7,1,0.92,0.9,0.96,1,0.8,0.8,0.85,0.9,0.95,0.85,0.95,1,0.8,0.88,0.96,0.8125,0.88,0.9,0.96,1,0.84,0.95,0.85,0.9,0.8,1,0.85,0.8,0.8,0.95,0.96,1,0.68,0.85,0.8,0.95,1,0.88,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.3,0.0934657281491479,0.9,0.7,1,0.92,0.9,0.96,1,0.8,0.8,0.8,0.95,0.95,0.85,0.95,1,0.8,0.84,0.96,0.8125,0.88,0.85,0.96,1,0.84,0.95,0.85,0.9,0.8,1,0.85,0.8,0.8,0.95,0.96,1,0.68,0.85,0.85,0.9,1,0.88,0.6,1,1,1,0.7,0.8125,1,0.92,0.8
0.3,0.0851624904627187,0.9,0.7,1,0.92,0.85,0.96,1,0.8,0.8,0.8,0.95,0.95,0.85,0.95,1,0.8,0.84,0.96,0.8125,0.88,0.85,0.96,1,0.84,0.95,0.85,0.9,0.8,1,0.85,0.8,0.85,0.95,0.96,1,0.68,0.85,0.9,0.9,1,0.88,0.6,1,1,1,0.7,0.8125,1,0.92,0.8
0.3,0.0775968895276698,0.9,0.7,1,0.92,0.85,0.96,1,0.8,0.8,0.8,0.95,0.95,0.85,0.95,1,0.8,0.84,0.96,0.8125,0.88,0.85,0.96,1,0.84,0.95,0.85,0.9,0.8,1,0.85,0.8,0.85,0.95,0.96,1,0.68,0.85,0.9,0.9,0.9375,0.88,0.6,1,1,1,0.7,0.8125,1,0.92,0.8
0.3,0.0707033957280208,0.9,0.7,1,0.92,0.85,0.96,1,0.8,0.8,0.8,0.95,0.95,0.85,0.95,1,0.8,0.84,0.96,0.8125,0.88,0.85,0.96,1,0.84,0.95,0.85,0.9,0.8,1,0.85,0.8,0.85,0.9,0.96,1,0.72,0.85,0.9,0.9,0.9375,0.88,0.65,1,1,1,0.75,0.8125,1,0.92,0.8
0.3,0.0644223009182675,0.9,0.7,1,0.92,0.85,0.96,1,0.8,0.8,0.8,0.95,0.95,0.85,0.95,1,0.8,0.84,0.96,0.8125,0.88,0.85,0.96,1,0.84,0.95,0.9,0.9,0.8,1,0.85,0.8,0.85,0.9,0.96,1,0.72,0.85,0.9,0.9,0.9375,0.88,0.65,1,1,1,0.8,0.8125,1,0.92,0.8
0.3,0.0586992012599901,0.9,0.7,1,0.92,0.85,0.96,1,0.8,0.8,0.8,0.95,0.95,0.85,0.95,1,0.85,0.84,0.96,0.8125,0.88,0.85,1,1,0.84,0.95,0.9,0.9,0.76,1,0.85,0.8,0.9,0.9,0.96,1,0.76,0.85,0.9,0.9,0.9375,0.88,0.65,1,1,1,0.8,0.8125,1,0.92,0.8
0.3,0.0534845260018303,0.9,0.7,1,0.92,0.9,0.96,1,0.8,0.8,0.8,0.95,0.95,0.85,0.95,1,0.85,0.84,0.96,0.875,0.88,0.85,1,1,0.84,0.95,0.9,0.95,0.76,1,0.85,0.8,0.9,0.9,0.96,1,0.76,0.85,0.9,0.9,0.9375,0.92,0.65,1,1,1,0.8,0.8125,1,0.96,0.8
0.3,0.0487331081213583,0.9,0.7,1,0.92,0.9,0.96,1,0.8,0.8,0.8,0.95,0.95,0.85,0.95,1,0.85,0.84,0.96,0.875,0.88,0.85,1,1,0.84,0.95,0.9,0.95,0.76,1,0.85,0.84,0.9,0.9,0.96,1,0.76,0.85,0.9,0.9,0.9375,0.92,0.65,1,1,1,0.8,0.8125,1,0.96,0.8
0.3,0.0444037931099309,0.9,0.7,1,0.92,0.9,0.96,1,0.85,0.8,0.8,0.95,0.95,0.9,0.95,1,0.85,0.84,0.96,0.875,0.88,0.85,1,1,0.84,1,0.9,0.95,0.76,1,0.85,0.84,0.9,0.9,0.96,1,0.76,0.85,0.9,0.9,0.9375,0.92,0.65,1,1,1,0.8,0.8125,1,0.96,0.8
0.3,0.0404590825120267,0.9,0.7,1,0.92,0.9,0.96,1,0.85,0.8,0.8,1,0.95,0.9,0.95,1,0.9,0.84,0.96,0.875,0.88,0.85,1,1,0.84,1,0.9,0.95,0.76,1,0.85,0.84,0.9,0.95,0.96,1,0.76,0.85,0.9,0.9,0.9375,0.92,0.65,1,1,1,0.8,0.8125,1,0.96,0.8
0.3,0.0368648091315622,0.9,0.7,1,0.92,0.9,0.96,1,1,0.8,0.8,1,0.95,0.9,0.95,1,0.9,0.84,0.96,0.875,0.88,0.85,1,1,0.84,1,0.95,0.95,0.76,1,0.85,0.84,0.9,0.95,0.96,1,0.76,0.85,0.9,0.9,0.9375,0.92,0.65,1,1,1,0.8,0.8125,1,0.96,0.8
0.3,0.0335898410919857,0.9,0.7,1,0.92,0.9,0.96,1,1,0.8,0.8,1,0.95,0.9,0.95,1,0.9,0.92,0.96,0.875,0.88,0.85,1,1,0.84,1,0.95,0.95,0.76,1,0.85,0.84,0.9,1,0.96,1,0.76,0.85,0.9,0.95,0.9375,0.92,0.65,1,1,1,0.8,0.8125,1,0.96,0.8
0.3,0.030605812186855,0.9,0.7,1,0.92,0.9,0.96,1,1,0.8,0.8,1,0.95,0.9,0.95,1,0.9,0.92,0.96,0.875,0.88,0.85,1,1,0.84,1,0.95,1,0.76,1,0.85,0.84,0.9,1,0.96,1,0.8,0.85,0.9,0.95,0.9375,0.92,0.65,1,1,1,0.8,0.8125,1,0.96,0.8
0.3,0.0278868761853278,0.9,0.7,1,0.92,0.9,0.96,1,1,0.8,0.8,1,0.95,0.9,0.95,1,0.9,0.92,0.96,0.875,0.88,0.85,1,1,0.84,1,0.95,1,0.76,1,0.85,0.84,0.95,1,0.96,1,0.8,0.85,0.9,0.95,0.9375,0.96,0.65,1,1,1,0.85,0.8125,1,0.96,0.84
0.3,0.0254094829644747,0.95,0.7,1,0.92,0.9,0.96,1,1,0.8,0.8,1,0.95,0.9,0.95,1,0.9,0.92,0.96,0.875,0.88,0.85,1,1,0.84,1,0.95,1,0.76,1,0.85,0.84,0.95,1,0.96,1,0.8,0.85,0.9,0.95,0.9375,0.96,0.65,1,1,1,0.85,0.8125,1,0.96,0.84
0.3,0.0231521745293803,0.95,0.7,1,0.88,0.9,1,1,1,0.85,0.8,1,0.95,0.9,0.95,1,0.95,0.92,0.96,0.875,0.88,0.85,1,1,0.84,1,0.95,1,0.76,1,0.85,0.84,0.95,1,0.96,1,0.84,0.9,0.9,0.95,0.9375,1,0.65,1,1,1,0.85,0.8125,1,0.96,0.84
0.3,0.021095399154257,0.95,0.7,1,0.88,0.9,1,1,1,0.85,0.8,1,0.95,0.9,0.95,1,0.95,0.92,0.96,0.9375,0.88,0.85,1,1,0.88,1,0.95,1,0.76,1,0.85,0.84,0.95,1,0.96,1,0.84,0.9,0.9,0.95,0.9375,1,0.65,1,1,1,0.9,0.8125,1,0.96,0.84
0.3,0.0192213420347492,0.95,0.7,1,0.92,0.9,1,1,1,0.85,0.8,1,0.95,0.9,0.95,1,0.95,0.92,0.96,0.9375,0.88,0.85,1,1,0.88,1,1,1,0.76,1,0.85,0.84,0.95,1,0.96,1,0.84,0.9,0.9,0.95,0.9375,1,0.65,1,1,1,0.9,0.8125,1,0.96,0.84
0.3,0.0175137709846206,0.95,0.7,1,0.92,0.9,1,1,1,0.9,0.8,1,0.95,0.9,0.95,1,1,0.92,0.96,0.9375,0.88,0.85,1,1,0.88,1,1,1,0.76,1,0.85,0.84,0.95,1,0.96,1,0.84,0.9,0.9,0.95,0.9375,1,0.6,1,1,1,0.9,0.8125,1,0.96,0.84
0.3,0.0159578958403224,0.95,0.7,1,0.92,0.95,1,1,1,0.9,0.8,1,0.95,0.9,0.95,1,0.95,0.92,0.96,0.9375,0.88,0.85,1,1,0.88,1,1,1,0.76,1,0.85,0.84,0.95,1,0.96,1,0.84,0.9,0.9,0.95,0.9375,1,0.6,1,1,1,0.9,0.8125,1,0.96,0.84
0.3,0.014540240355672,0.95,0.7,1,0.92,0.95,1,1,1,0.9,0.8,1,0.95,0.9,0.95,1,0.95,0.92,0.96,0.9375,0.88,0.85,1,1,0.88,1,1,1,0.76,1,0.85,0.84,0.95,1,0.96,1,0.88,0.9,0.9,0.95,0.9375,1,0.6,1,1,1,0.9,0.8125,1,0.96,0.84
0.3,0.0132485254770558,0.95,0.7,1,0.92,0.95,1,1,1,0.9,0.8,1,0.95,0.9,0.95,1,0.95,0.92,0.96,0.9375,0.88,0.85,1,1,0.88,1,1,1,0.76,1,0.85,0.84,0.95,1,0.96,1,0.88,0.9,0.9,0.95,0.9375,1,0.6,1,1,1,0.9,0.8125,1,0.96,0.84
0.3,0.0120715629881404,0.95,0.7,1,0.92,0.95,1,1,1,0.9,0.8,1,0.95,0.85,0.95,1,0.95,0.92,0.92,0.9375,0.88,0.85,1,1,0.84,1,1,1,0.76,1,0.85,0.84,0.95,1,0.96,1,0.92,0.9,0.9,0.95,0.9375,1,0.6,1,1,1,0.9,0.8125,1,0.96,0.84
0.3,0.0109991586028958,0.95,0.7,1,0.92,0.95,1,1,1,0.9,0.8,1,0.95,0.85,0.95,1,0.95,0.92,0.92,0.9375,0.88,0.85,1,1,0.84,1,1,1,0.76,1,0.85,0.84,0.95,1,0.96,1,0.92,0.9,0.9,0.95,0.9375,1,0.6,1,1,1,0.9,0.8125,1,0.96,0.84
0.3,0.0100220236675659,0.95,0.7,1,0.92,0.95,1,1,1,0.9,0.8,1,0.95,0.85,0.95,1,0.95,0.92,0.92,0.9375,0.88,0.8,1,1,0.84,1,1,1,0.76,1,0.85,0.84,0.95,1,0.96,1,0.92,0.9,0.9,0.95,0.9375,1,0.6,1,1,1,0.9,0.8125,1,0.96,0.84
0.3,0.009131694706794,0.95,0.7,1,0.92,0.95,1,1,1,0.9,0.8,1,0.95,0.85,0.95,1,0.95,0.92,0.92,0.9375,0.88,0.8,1,1,0.84,1,1,1,0.76,1,0.85,0.84,0.95,1,0.96,1,0.96,0.9,0.9,0.95,0.9375,1,0.6,1,1,1,0.9,0.8125,1,0.96,0.84
0.3,0.00832046011704765,0.95,0.7,1,0.92,0.95,1,1,1,0.9,0.8,1,0.95,0.85,0.95,1,0.95,0.92,0.92,0.9375,0.88,0.8,1,1,0.84,1,1,1,0.76,1,0.85,0.84,0.95,1,0.96,1,0.96,0.9,0.9,0.9,0.9375,1,0.6,1,1,1,0.9,0.8125,1,0.96,0.84
0.3,0.00758129337239814,0.95,0.7,1,0.92,0.95,1,1,1,0.9,0.8,1,0.95,0.85,0.95,1,0.95,0.92,0.92,0.9375,0.88,0.8,1,1,0.84,1,1,1,0.8,1,0.85,0.84,0.95,1,0.96,1,0.96,0.9,0.9,0.9,0.9375,1,0.65,1,1,1,0.9,0.8125,1,0.96,0.84
0.3,0.00690779216411438,0.95,0.7,1,0.92,0.95,1,1,1,0.95,0.8,1,0.95,0.85,0.95,1,0.95,0.92,0.92,0.9375,0.88,0.8,1,1,0.84,1,1,1,0.8,1,0.85,0.84,0.95,1,0.96,1,0.96,0.95,0.9,0.9,0.9375,1,0.65,1,1,1,0.9,0.8125,1,0.96,0.8
0.3,0.00629412294692744,0.95,0.7,1,0.92,0.95,1,1,1,0.95,0.8,1,0.95,0.85,0.95,1,0.95,0.92,0.92,0.9375,0.88,0.8,1,1,0.84,1,1,1,0.8,1,0.85,0.84,0.95,1,0.96,1,0.96,0.95,0.9,0.9,0.9375,1,0.65,1,1,1,0.9,0.8125,1,0.96,0.8
0.3,0.00573497041165215,0.95,0.7,1,0.92,0.95,1,1,1,0.9,0.8,1,0.95,0.85,0.95,1,0.95,0.96,0.92,0.9375,0.88,0.8,1,1,0.84,1,1,1,0.8,1,0.85,0.84,0.95,1,0.96,1,0.96,0.95,0.9,0.9,0.9375,1,0.65,1,1,1,0.9,0.8125,1,0.96,0.8
0.3,0.00522549144652176,0.95,0.7,1,0.92,1,1,1,1,0.9,0.8,1,0.95,0.85,0.9,1,0.95,0.96,0.92,0.9375,0.88,0.8,1,1,0.88,1,1,1,0.8,1,0.85,0.84,0.95,1,0.96,1,0.96,0.95,0.9,0.9,0.9375,1,0.7,1,1,1,0.9,0.8125,1,0.96,0.8
0.3,0.00476127318847068,0.95,0.7,1,0.92,1,1,1,1,0.9,0.8,1,0.95,0.85,0.9,1,0.95,0.96,0.92,0.9375,0.92,0.8,1,1,0.88,1,1,1,0.84,1,0.85,0.84,0.95,1,0.96,1,0.96,0.95,0.9,0.9,0.9375,1,0.7,1,1,1,0.9,0.8125,1,0.96,0.8
0.3,0.00433829480102573,0.95,0.7,1,0.92,1,1,1,1,0.9,0.8,1,0.95,0.85,0.9,1,0.95,0.96,0.92,0.9375,0.92,0.8,1,1,0.88,1,1,1,0.84,1,0.85,0.84,0.95,1,0.96,1,0.96,0.95,0.9,0.9,0.9375,1,0.7,1,1,1,0.9,0.8125,1,0.96,0.8
0.3,0.0039528926477441,0.95,0.7,1,0.92,1,1,1,1,0.9,0.8,1,0.95,0.85,0.9,1,0.95,0.96,0.92,0.9375,0.92,0.8,1,1,0.88,1,1,1,0.84,1,0.85,0.84,0.95,1,0.96,1,0.96,0.95,0.9,0.9,0.9375,1,0.7,1,1,1,0.9,0.8125,1,0.96,0.8
0.3,0.00360172855954717,0.95,0.7,1,0.92,1,1,1,1,0.9,0.8,1,0.95,0.85,0.9,1,0.95,0.96,0.92,0.9375,0.92,0.75,1,1,0.88,1,1,1,0.84,1,0.85,0.84,0.95,1,0.96,1,0.96,0.95,0.9,0.9,0.9375,1,0.7,1,1,1,0.9,0.8125,1,0.96,0.8
0.3,0.00328176092109687,0.95,0.7,1,0.96,1,1,1,1,0.9,0.8,1,0.95,0.85,0.9,1,1,0.96,0.92,0.9375,0.92,0.75,1,1,0.88,1,1,1,0.84,1,0.85,0.84,0.95,1,0.96,1,0.96,0.95,0.95,0.9,0.9375,1,0.75,1,1,1,0.9,0.8125,1,0.96,0.8
0.3,0.00299021832577873,0.95,0.7,1,0.96,1,1,1,1,0.9,0.8,1,0.95,0.9,0.9,1,1,0.92,0.92,0.9375,0.96,0.75,1,1,0.84,1,1,1,0.84,1,0.85,0.84,0.95,1,0.96,1,0.96,0.95,0.95,0.9,0.9375,1,0.75,1,1,1,0.9,0.8125,1,0.96,0.8
0.3,0.00272457557110359,0.95,0.7,1,0.96,1,1,1,1,0.9,0.8,1,0.95,0.9,0.85,1,1,0.96,0.92,0.9375,0.96,0.75,1,1,0.84,0.95,1,1,0.84,1,0.85,0.84,0.95,1,0.96,1,0.96,0.95,0.95,0.9,0.9375,1,0.8,1,1,1,0.9,0.8125,1,0.96,0.8
0.3,0.00248253178661168,0.95,0.7,1,0.96,1,1,1,1,0.9,0.8,1,0.95,0.9,0.85,1,1,0.96,0.92,0.9375,0.96,0.75,1,1,0.84,0.95,1,1,0.84,1,0.85,0.84,0.95,1,0.96,1,0.96,0.95,0.9,0.9,0.9375,1,0.8,1,1,1,0.9,0.8125,1,0.96,0.8
0.3,0.00226199050483341,0.95,0.65,1,0.96,1,1,1,1,0.9,0.8,1,0.95,0.9,0.85,1,1,0.96,0.88,0.9375,0.96,0.75,1,1,0.84,0.95,1,1,0.84,1,0.85,0.8,0.95,1,0.96,1,0.96,0.95,0.9,0.9,0.9375,1,0.85,1,1,1,0.9,0.8125,1,0.96,0.8
0.3,0.00206104150269107,0.95,0.65,1,0.96,1,1,1,1,0.9,0.8,1,0.95,0.9,0.85,1,1,0.96,0.88,0.9375,0.96,0.75,1,1,0.84,0.95,1,1,0.84,1,0.85,0.8,0.95,1,0.96,1,0.96,0.95,0.9,0.95,0.9375,1,0.85,1,1,1,0.9,0.8125,1,0.92,0.8
0.3,0.00187794425606041,0.95,0.65,1,0.96,1,1,1,1,0.9,0.8,1,0.95,0.9,0.85,1,1,0.96,0.88,0.9375,0.96,0.75,1,1,0.84,0.95,1,1,0.84,1,0.85,0.8,0.95,1,0.96,1,0.96,0.95,0.9,0.95,0.9375,1,0.85,1,1,1,0.9,0.8125,1,0.92,0.8
0.3,0.00171111286418325,0.95,0.65,1,0.96,1,1,1,1,0.9,0.8,1,0.95,0.9,0.85,1,1,0.96,0.88,0.9375,0.92,0.75,1,1,0.84,0.95,1,1,0.88,1,0.85,0.8,0.95,1,0.96,1,0.96,0.95,0.9,0.95,0.9375,1,0.85,1,1,1,0.9,0.8125,1,0.92,0.8
0.3,0.00155910231335388,0.95,0.65,1,0.96,1,1,1,1,0.9,0.8,1,0.95,0.9,0.85,1,1,0.96,0.88,0.9375,0.92,0.75,1,1,0.84,0.95,1,1,0.88,1,0.85,0.8,0.95,1,0.96,1,0.96,0.95,0.9,0.95,0.9375,1,0.85,1,1,1,0.95,0.8125,1,0.92,0.8
0.3,0.00142059596090156,0.95,0.65,1,0.96,1,1,1,1,0.9,0.8,1,0.95,0.9,0.85,1,1,0.96,0.88,0.9375,0.92,0.7,1,1,0.84,0.95,1,1,0.88,1,0.85,0.8,0.95,1,0.96,1,0.96,0.95,0.9,0.95,0.9375,1,0.85,1,1,1,0.95,0.8125,1,0.92,0.8
0.3,0.0012943941310616,0.95,0.65,1,0.96,1,1,1,1,0.9,0.8,1,0.95,0.9,0.85,1,1,0.96,0.88,0.9375,0.92,0.7,1,1,0.84,0.95,1,1,0.88,1,0.85,0.8,0.95,1,0.96,1,0.96,0.95,0.9,0.95,0.875,1,0.85,1,1,1,0.95,0.8125,1,0.92,0.8
0.3,0.0011794037239578,0.95,0.65,1,0.96,1,1,1,1,0.9,0.8,1,0.95,0.9,0.85,1,1,0.96,0.88,0.9375,0.92,0.7,1,1,0.84,0.95,1,1,0.88,1,0.85,0.8,0.95,1,0.96,1,0.96,0.95,0.9,0.95,0.875,1,0.85,0.95,1,1,0.95,0.8125,1,0.92,0.8
0.3,0.00107462874769426,0.95,0.65,1,0.92,1,1,1,1,0.9,0.8,1,0.95,0.9,0.9,1,1,0.96,0.88,0.9375,0.92,0.7,1,1,0.84,0.95,1,1,0.88,1,0.85,0.8,0.95,1,0.96,1,0.96,0.95,0.9,0.95,0.875,1,0.85,0.95,1,1,0.95,0.8125,1,0.92,0.8
0.3,0.000979161691550038,0.95,0.65,1,0.92,1,1,1,1,0.9,0.8,1,0.95,0.9,0.9,1,1,0.96,0.88,0.9375,0.92,0.7,1,1,0.84,0.95,1,1,0.88,1,0.85,0.8,0.95,1,0.96,1,0.96,0.95,0.9,0.95,0.875,1,0.85,0.95,1,1,0.95,0.8125,1,0.92,0.8
0.3,0.000892175665555437,0.95,0.65,1,0.92,1,1,1,1,0.9,0.75,1,0.95,0.9,0.95,1,1,0.96,0.88,0.9375,0.92,0.7,1,1,0.84,0.95,1,1,0.88,1,0.85,0.8,0.95,1,0.96,0.95,0.96,0.95,0.9,0.95,0.875,1,0.85,0.95,1,1,0.95,0.8125,1,0.92,0.8
0.3,0.000812917238366663,0.95,0.65,1,0.92,1,1,1,1,0.9,0.75,1,0.95,0.85,0.95,1,1,0.96,0.88,0.9375,0.92,0.7,1,1,0.84,0.95,1,1,0.88,1,0.85,0.8,0.95,1,0.96,0.95,0.96,0.95,0.9,0.95,0.875,1,0.85,0.95,1,1,0.95,0.8125,1,0.92,0.8
0.3,0.000740699911403961,0.95,0.65,1,0.92,1,1,1,1,0.9,0.75,1,0.95,0.85,0.95,1,1,0.96,0.88,0.9375,0.92,0.7,1,1,0.84,0.95,1,1,0.88,1,0.85,0.8,0.95,1,0.96,0.95,0.96,0.95,0.9,0.95,0.8125,1,0.85,0.95,1,1,0.95,0.8125,1,0.92,0.8
0.3,0.000674898172729332,0.95,0.65,1,0.92,1,1,1,1,0.9,0.75,1,0.95,0.85,0.95,1,1,0.96,0.88,0.9375,0.92,0.7,1,1,0.84,0.95,1,1,0.88,1,0.85,0.8,0.95,1,0.96,0.95,1,0.95,0.9,0.95,0.8125,1,0.85,0.95,1,1,0.95,0.8125,1,0.92,0.76
0.3,0.000614942079161365,0.95,0.65,1,0.92,1,1,1,1,0.9,0.75,1,0.95,0.85,0.95,1,1,0.96,0.88,0.9375,0.92,0.7,1,1,0.84,0.95,1,1,0.92,1,0.85,0.8,0.95,1,0.96,0.95,1,0.95,0.9,0.95,0.8125,1,0.9,0.95,1,1,0.95,0.8125,1,0.92,0.76
0.3,0.000560312319700059,0.95,0.65,1,0.88,1,1,1,1,0.9,0.75,1,0.95,0.85,0.95,1,1,0.96,0.88,0.9375,0.92,0.7,1,1,0.84,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.95,1,0.95,0.9,0.95,0.8125,1,0.9,0.95,1,1,0.95,0.8125,1,0.92,0.76
0.3,0.000510535717503369,0.95,0.65,1,0.88,1,1,1,1,0.9,0.75,1,0.9,0.85,0.95,1,1,0.96,0.88,0.9375,0.92,0.7,1,1,0.84,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.95,1,0.95,0.9,0.95,0.8125,1,0.9,0.95,1,1,0.95,0.8125,1,0.92,0.76
0.3,0.000465181131455768,0.95,0.65,1,0.88,1,1,1,1,0.9,0.75,1,0.85,0.8,0.95,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.84,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.95,1,0.95,0.9,0.95,0.8125,1,0.9,0.95,1,1,0.95,0.8125,1,0.92,0.72
0.3,0.00042385572183016,0.95,0.65,1,0.84,1,1,1,1,0.9,0.75,1,0.85,0.8,0.95,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.84,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.95,1,0.95,0.9,0.95,0.8125,1,0.9,0.95,1,1,0.95,0.8125,1,0.92,0.72
0.3,0.000386201547698088,0.95,0.65,1,0.84,1,1,1,1,0.9,0.75,1,0.85,0.8,0.95,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.95,1,0.95,0.9,0.95,0.8125,1,0.9,0.95,1,1,0.95,0.8125,1,0.96,0.72
0.3,0.000351892466616658,0.95,0.65,1,0.84,1,1,1,1,0.9,0.75,1,0.85,0.8,0.95,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.95,1,0.95,0.9,0.95,0.8125,1,0.9,0.95,1,1,0.95,0.8125,1,1,0.72
0.3,0.000320631309738712,0.95,0.65,1,0.84,1,1,1,1,0.9,0.75,1,0.85,0.8,0.95,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.95,1,0.95,0.9,0.95,0.8125,1,0.9,0.95,1,1,0.95,0.8125,1,1,0.72
0.3,0.000292147307878444,0.95,0.65,1,0.84,1,1,1,1,0.9,0.75,1,0.85,0.8,0.95,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.95,1,0.95,0.9,0.95,0.8125,1,0.9,0.95,1,1,0.95,0.8125,1,1,0.72
0.3,0.000266193746238243,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,1,0.85,0.8,0.95,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.95,1,0.95,0.9,0.95,0.8125,1,0.9,0.95,1,1,0.95,0.8125,1,1,0.72
0.3,0.000242545827483145,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,1,0.85,0.8,0.95,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.95,0.95,0.95,0.8125,1,0.9,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.3,0.000220998724653854,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,1,0.85,0.8,0.95,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.95,0.95,0.95,0.8125,1,0.9,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.3,0.000201365807053614,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,1,0.85,0.8,0.9,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.95,0.95,0.95,0.8125,1,0.9,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.3,0.000183477023742391,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,1,0.85,0.8,0.9,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.95,0.95,0.95,0.8125,1,0.9,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.3,0.000167177430636984,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,1,0.85,0.8,0.9,1,1,0.96,0.88,0.9375,0.88,0.7,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,1,0.9,0.95,1,0.95,0.95,0.8125,1,1,0.72
